sample_id,X,Y,lon,lat,year,win_start,win_end,cell,mb_code,mb_class,mb_year_used,mb_delta,n_obs,DI,inside
U015525,384100.1617533115,6400736.228751097,-70.23407172053075,-32.52465916996374,2026,2024,2026,38_640,66,Shrubland,2024,-2,78,0.10553778305916028,True
U015526,379828.4014012322,6400387.349076106,-70.27959133323493,-32.52735119986785,2026,2024,2026,38_640,66,Shrubland,2024,-2,72,0.08721763527583999,True
U015527,377221.6711929104,6396326.018509716,-70.3078727494121,-32.56369360357334,2026,2024,2026,38_640,66,Shrubland,2024,-2,76,0.04289320726597039,True
U015528,378514.7554566317,6400222.238932652,-70.29359736791315,-32.52869721481991,2026,2024,2026,38_640,12,Grassland,2024,-2,61,0.18906087936864935,True
U015529,384579.8422728029,6396443.576595552,-70.22949282457826,-32.56342440058293,2026,2024,2026,38_640,11,Wetland,2024,-2,63,0.3171175764821627,True
U015530,382553.4749105832,6410479.314355383,-70.24932238304673,-32.43662389841687,2014,2012,2014,38_641,66,Shrubland,2014,0,41,0.05448002925295842,True
U015531,382365.674677874,6413521.811537765,-70.25094083340922,-32.409163630929164,2014,2012,2014,38_641,66,Shrubland,2014,0,35,0.06288603740820234,True
U015532,379999.6365774599,6409822.259741392,-70.27656629748185,-32.442277482899634,2014,2012,2014,38_641,66,Shrubland,2014,0,52,0.05523535845672685,True
U015533,378524.6184040432,6412252.257365562,-70.29194157592542,-32.420201581585985,2014,2012,2014,38_641,66,Shrubland,2014,0,65,0.35638081483572603,False
U015534,375160.18396997015,6407405.011285925,-70.32835670908126,-32.463545729287176,2014,2012,2014,38_641,66,Shrubland,2014,0,66,0.0931782346213066,True
U015535,381741.3249222228,6412678.685455616,-70.25768437658623,-32.416701743572844,2014,2012,2014,38_641,66,Shrubland,2014,0,37,0.06889093866986237,True
U015536,378589.417230801,6411088.873627686,-70.29140209247126,-32.4307010956254,2014,2012,2014,38_641,66,Shrubland,2014,0,63,0.5892282464883954,False
U015537,378168.8347363272,6414397.179220236,-70.29544821837746,-32.400817863359364,2014,2012,2014,38_641,11,Wetland,2014,0,52,0.17965054647265777,True
U015538,381202.65621292125,6413179.7823516205,-70.26334895285491,-32.412125032324894,2026,2024,2026,38_641,66,Shrubland,2024,-2,53,0.04500600874075787,True
U015539,378398.5187439608,6412191.0310388245,-70.29329028456083,-32.42074001820339,2026,2024,2026,38_641,66,Shrubland,2024,-2,80,0.30219970011654335,True
U015540,376619.8055730453,6414497.692031392,-70.31190246372937,-32.39974099012456,2026,2024,2026,38_641,66,Shrubland,2024,-2,59,0.07903595239819126,True
U015541,375226.8622905198,6412241.693839179,-70.32700800044586,-32.41993236327728,2026,2024,2026,38_641,66,Shrubland,2024,-2,57,0.060993026417718844,True
U015542,380497.208362485,6410634.152621419,-70.27117146294023,-32.435008588564656,2026,2024,2026,38_641,66,Shrubland,2024,-2,61,0.114008580929482,True
U015543,382336.8136890298,6413819.972593045,-70.2512105751363,-32.40647144784213,2026,2024,2026,38_641,66,Shrubland,2024,-2,56,0.598602008711238,False
U015544,380985.1947216438,6407983.276693374,-70.26631611185279,-32.45896901803923,2026,2024,2026,38_641,66,Shrubland,2024,-2,62,0.11694082755150874,True
U015545,377936.1580845747,6414752.56178195,-70.29787589392119,-32.39758724365493,2026,2024,2026,38_641,11,Wetland,2024,-2,70,0.3612453768915763,False
U015546,378532.0115466864,6417446.362635869,-70.29119600326969,-32.37335702546052,2019,2017,2019,38_642,66,Shrubland,2019,0,66,0.06067681188797844,True
U015547,376274.3927866351,6421657.858068025,-70.31463926874981,-32.33512585445903,2019,2017,2019,38_642,66,Shrubland,2019,0,67,0.07913251190275983,True
U015548,377913.4391042988,6416185.0949322935,-70.29793257380996,-32.3846648366018,2019,2017,2019,38_642,66,Shrubland,2019,0,76,0.4555966747089817,False
U015549,382843.1050852693,6419557.207322082,-70.24511786077424,-32.354779907156974,2019,2017,2019,38_642,66,Shrubland,2019,0,66,0.07821920616866533,True
U015550,377082.96545481647,6423996.193028579,-70.30574699563667,-32.31412563376807,2019,2017,2019,38_642,66,Shrubland,2019,0,64,0.07060248995809547,True
U015551,377118.16840561066,6416951.5673302375,-70.3062859212799,-32.37766476303815,2019,2017,2019,38_642,66,Shrubland,2019,0,84,0.06562504008686378,True
U015552,376771.8086672074,6418320.528389252,-70.30978893796083,-32.36528001750246,2019,2017,2019,38_642,12,Grassland,2019,0,87,0.4521564657436175,False
U015553,384124.31317349593,6418407.834159901,-70.2316447196937,-32.36528001750246,2019,2017,2019,38_642,11,Wetland,2019,0,62,0.4292455932327035,False
U015554,384385.7303110406,6417724.263142286,-70.2289500914776,-32.371472390270306,2022,2020,2022,38_642,66,Shrubland,2022,0,82,0.06678687507880865,True
U015555,376322.8367195136,6419777.7755810935,-70.31436980592821,-32.352087571170955,2022,2020,2022,38_642,66,Shrubland,2022,0,97,0.23802237071379137,True
U015556,377594.6919145812,6419464.940018041,-70.30089666484767,-32.35504914075558,2022,2020,2022,38_642,66,Shrubland,2022,0,99,0.05711225488110381,True
U015557,378984.88329517934,6415630.854026435,-70.2866151353023,-32.389780274975244,2022,2020,2022,38_642,66,Shrubland,2022,0,87,0.25998010146186473,True
U015558,377986.2972092024,6420633.91316656,-70.2965852597019,-32.3445490304101,2022,2020,2022,38_642,66,Shrubland,2022,0,89,0.06051495441966401,True
U015559,377193.8546259406,6416982.3433174975,-70.30547753281506,-32.377395529439546,2022,2020,2022,38_642,66,Shrubland,2022,0,103,0.05444217492549993,True
U015560,375263.74193218886,6419287.081185015,-70.32568724443587,-32.35639530874859,2022,2020,2022,38_642,12,Grassland,2022,0,94,0.06523734578179956,True
U015561,376671.2413536016,6424468.79701321,-70.31005840078244,-32.30981789619044,2022,2020,2022,38_642,11,Wetland,2022,0,85,0.1855532124446091,True
U015562,376445.7936644165,6425958.189602304,-70.31225904557925,-32.2963601777368,2019,2017,2019,38_643,66,Shrubland,2019,0,61,0.07488282065469529,True
U015563,375640.5944820183,6431650.308863873,-70.32006541503983,-32.244933645439765,2019,2017,2019,38_643,66,Shrubland,2019,0,52,0.05768634831012898,True
U015564,375022.061539186,6430388.84172657,-70.32679504388517,-32.256242097567906,2019,2017,2019,38_643,66,Shrubland,2019,0,63,0.06567145807644646,True
U015565,377064.2947548649,6425129.845475446,-70.30579860188773,-32.30389914582223,2019,2017,2019,38_643,66,Shrubland,2019,0,61,0.4177466862553898,False
U015566,375676.2026279908,6426695.079532589,-70.32033460019365,-32.28962895623195,2019,2017,2019,38_643,66,Shrubland,2019,0,61,0.05924962374633309,True
U015567,375686.6128764748,6434098.841117566,-70.3192578595784,-32.22285523890386,2019,2017,2019,38_643,66,Shrubland,2019,0,60,0.05250961376889044,True
U015568,378672.7139680733,6426283.73165796,-70.28857075204367,-32.293667689134864,2019,2017,2019,38_643,66,Shrubland,2019,0,57,0.037060843579734756,True
U015569,377509.6308324703,6426030.86083746,-70.30095326911909,-32.29582168001641,2019,2017,2019,38_643,66,Shrubland,2019,0,56,0.0681157904472328,True
U015570,375148.8513163621,6430390.408211036,-70.3254491181161,-32.256242097567906,2024,2022,2024,38_643,66,Shrubland,2024,0,67,0.1718505328815972,True
U015571,375436.97069669113,6431707.509995772,-70.32221889627034,-32.24439514771937,2024,2022,2024,38_643,66,Shrubland,2024,0,71,0.21569721935155714,True
U015572,376494.66124287626,6426108.054845573,-70.31172067527162,-32.29501393343583,2024,2022,2024,38_643,66,Shrubland,2024,0,65,0.0875591596224654,True
U015573,375621.46122897073,6427022.794166175,-70.32087297050127,-32.28666721876982,2024,2022,2024,38_643,66,Shrubland,2024,0,76,0.06187695598347877,True
U015574,376608.45672905096,6425094.428867893,-70.31064393465637,-32.30416839468242,2024,2022,2024,38_643,66,Shrubland,2024,0,78,0.06595852801075085,True
U015575,377510.7173756078,6425941.314046178,-70.30095326911909,-32.29662942659699,2024,2022,2024,38_643,66,Shrubland,2024,0,77,0.053363107222864095,True
U015576,375761.9818880728,6434159.472713733,-70.31845030411695,-32.22231674118348,2024,2022,2024,38_643,66,Shrubland,2024,0,69,0.045577167797511316,True
U015577,378864.8332564778,6425062.058650946,-70.28668645596697,-32.30470689240281,2024,2022,2024,38_643,63,Steppe,2024,0,70,0.06224196091679918,True
U015578,375126.4774154997,6442271.193642005,-70.32413326757731,-32.14908555856724,2006,2004,2006,38_644,66,Shrubland,2006,0,50,0.11192307122348909,True
U015579,375138.47558623576,6437166.186263241,-70.32467243631444,-32.19512971856668,2006,2004,2006,38_644,66,Shrubland,2006,0,49,0.08340991270066576,True
U015580,375623.4588504211,6441142.821089316,-70.31901116457452,-32.15931759412267,2006,2004,2006,38_644,66,Shrubland,2006,0,51,0.05135036912193637,True
U015581,375986.7999563391,6438460.353994042,-70.31550656778313,-32.18355136254343,2006,2004,2006,38_644,66,Shrubland,2006,0,52,0.17888324459324106,True
U015582,374970.5372393408,6438418.017955817,-70.32628994252586,-32.183820626636994,2006,2004,2006,38_644,66,Shrubland,2006,0,63,0.07071884895678532,True
U015583,375818.223537453,6439771.895154486,-70.31712407399453,-32.171703742426615,2006,2004,2006,38_644,66,Shrubland,2006,0,63,0.16006906464285972,True
U015584,376161.2711073663,6442910.812161538,-70.31308030846601,-32.14343101260239,2006,2004,2006,38_644,66,Shrubland,2006,0,52,0.07348823182909092,True
U015585,375005.1514790701,6435612.089433699,-70.32628994252586,-32.209131451432015,2006,2004,2006,38_644,66,Shrubland,2006,0,51,0.07314484803559786,True
U015586,374983.9169397477,6443523.331806244,-70.32548118942016,-32.13777646663755,2006,2004,2006,38_644,66,Shrubland,2006,0,48,0.08904538489034945,True
U015587,375967.3908801685,6435892.611159755,-70.31604573652027,-32.20670807458994,2006,2004,2006,38_644,66,Shrubland,2006,0,53,0.20273970918135228,True
U015588,376057.0133389997,6443118.521292847,-70.31415864594028,-32.14154616394744,2024,2022,2024,38_644,66,Shrubland,2024,0,68,0.23201406430886046,True
U015589,375542.0667866462,6441559.787415204,-70.31981991768022,-32.15554789681277,2024,2022,2024,38_644,66,Shrubland,2024,0,70,0.03920848793082881,True
U015590,375236.08380133903,6437495.791188329,-70.32359409884018,-32.19216781353748,2024,2022,2024,38_644,66,Shrubland,2024,0,80,0.05511643610709524,True
U015591,375246.4373898147,6438719.963983528,-70.32332451447161,-32.18112798570136,2024,2022,2024,38_644,66,Shrubland,2024,0,82,0.05917607984872102,True
U015592,375607.9169241947,6440336.556335185,-70.31928074894309,-32.1665877246489,2024,2022,2024,38_644,66,Shrubland,2024,0,76,0.058368468191041016,True
U015593,376251.8894134852,6437567.9537103055,-70.31281072409745,-32.19162928535035,2024,2022,2024,38_644,66,Shrubland,2024,0,66,0.06546508600335382,True
U015594,375008.09849917446,6435373.28651477,-70.32628994252586,-32.21128556418053,2024,2022,2024,38_644,66,Shrubland,2024,0,78,0.09986533578143562,True
U015595,375014.8557840219,6443075.894097224,-70.32521160505159,-32.141815428041006,2024,2022,2024,38_644,66,Shrubland,2024,0,69,0.16703600570000762,True
U015596,376474.4848335669,6435988.371568715,-70.3106540491489,-32.205900282309244,2024,2022,2024,38_644,66,Shrubland,2024,0,74,0.10712977710154908,True
U015597,375761.6123513399,6454428.867498353,-70.31582699206307,-32.039502259097986,2019,2017,2019,38_645,66,Shrubland,2019,0,72,0.07716145563667826,True
U015598,376483.0467516668,6453661.387624376,-70.3082863549262,-32.04650352086671,2019,2017,2019,38_645,66,Shrubland,2019,0,69,0.06084785474819697,True
U015599,377981.1347148601,6453858.563776269,-70.29239715524494,-32.04488784507393,2019,2017,2019,38_645,66,Shrubland,2019,0,66,0.11817894698154997,True
U015600,378045.2790620236,6454874.414348023,-70.29158922983741,-32.03573234891483,2019,2017,2019,38_645,66,Shrubland,2019,0,66,0.38835064225659066,False
U015601,380588.3332962952,6454904.511235129,-70.26465838292003,-32.03573234891483,2019,2017,2019,38_645,63,Steppe,2019,0,61,0.0644879499145172,True
U015602,376850.3999968427,6454830.198461284,-70.3042467278886,-32.036001628213626,2019,2017,2019,38_645,63,Steppe,2019,0,72,0.06772973145325031,True
U015603,375469.5852662318,6453350.498706278,-70.31905869369315,-32.04919631385468,2019,2017,2019,38_645,63,Steppe,2019,0,77,0.08049919639764679,True
U015604,376096.5514987357,6454074.6758199,-70.31232598196381,-32.04273361068355,2021,2019,2021,38_645,66,Shrubland,2021,0,80,0.05984003413723381,True
U015605,375044.0939799739,6454867.935151296,-70.32336762919994,-32.03546306961603,2021,2019,2021,38_645,66,Shrubland,2021,0,82,0.07066040020836864,True
U015606,377904.1354031815,6453917.352627184,-70.29320508065246,-32.04434928647633,2021,2019,2021,38_645,66,Shrubland,2021,0,78,0.07674480325154413,True
U015607,378146.6447479714,6454905.481488937,-70.29051199596073,-32.03546306961603,2021,2019,2021,38_645,66,Shrubland,2021,0,75,0.15704720648198087,True
U015608,376825.6905925638,6454770.1889873175,-70.30451603635777,-32.036540186811216,2021,2019,2021,38_645,66,Shrubland,2021,0,80,0.05432625884901686,True
U015609,380538.1717514278,6454844.21360566,-70.26519699985838,-32.036270907512424,2021,2019,2021,38_645,63,Steppe,2021,0,78,0.0830039129891215,True
U015610,375186.2327089736,6453645.590356736,-70.32202108685406,-32.04650352086671,2021,2019,2021,38_645,63,Steppe,2021,0,96,0.055854840758988805,True
U015622,376940.5578467724,6457785.384922527,-70.30291472857067,-32.009357317540534,2017,2015,2017,38_646,66,Shrubland,2017,0,67,0.47955664879417875,False
U015623,375476.41485126223,6460842.917023439,-70.31801857044927,-31.981619986514925,2017,2015,2017,38_646,66,Shrubland,2017,0,62,0.08454198463383342,True
U015624,381530.7873391873,6461840.448053355,-70.25382724246519,-31.97327185775964,2017,2015,2017,38_646,66,Shrubland,2017,0,58,0.056724159448305486,True
U015625,377747.5675231554,6458481.791574208,-70.2942839617829,-32.003163544593065,2017,2015,2017,38_646,66,Shrubland,2017,0,62,0.48831556598362874,False
U015626,375866.5160351344,6456010.803761523,-70.31451232144174,-32.02524569162317,2017,2015,2017,38_646,66,Shrubland,2017,0,59,0.07679358377359728,True
U015627,379138.9139958665,6457184.658240441,-70.27971954282852,-32.01501250153605,2017,2015,2017,38_646,66,Shrubland,2017,0,54,0.049747113935239874,True
U015628,376840.66498104745,6461844.728673695,-70.3034541514949,-31.97273326880769,2017,2015,2017,38_646,66,Shrubland,2017,0,62,0.5056141328742754,False
U015629,378678.6894464217,6455178.784819056,-70.28484406060876,-32.033055231426495,2017,2015,2017,38_646,66,Shrubland,2017,0,56,0.06423321111617422,True
U015630,381513.49172337307,6463333.06147526,-70.25382724246519,-31.9598071339608,2017,2015,2017,38_646,66,Shrubland,2017,0,59,0.06363012224369216,True
U015631,375870.9274135653,6457742.576540893,-70.31424260997962,-32.00962661201651,2017,2015,2017,38_646,66,Shrubland,2017,0,65,0.06472185172395356,True
U015632,375837.40289570857,6464698.858862424,-70.31370318705538,-31.946880999113915,2017,2015,2017,38_646,11,Wetland,2017,0,64,0.34792010189093897,True
U015611,375091.9690572387,6461017.367791092,-70.32206424238105,-31.98000421965906,2026,2024,2026,38_646,66,Shrubland,2024,-2,66,0.06971466500089706,True
U015612,376005.1982860491,6457176.921996435,-70.31289405266904,-32.01474320706007,2026,2024,2026,38_646,66,Shrubland,2024,-2,69,0.048848445898606936,True
U015613,376425.6169340216,6458227.0205544885,-70.30830895781303,-32.00531790040088,2026,2024,2026,38_646,66,Shrubland,2024,-2,69,0.06939408344039373,True
U015614,377821.14286802313,6458721.527522509,-70.29347482739654,-32.001009188785254,2026,2024,2026,38_646,66,Shrubland,2024,-2,69,0.04874961512791447,True
U015615,381883.0808591119,6464442.015107941,-70.24978157053343,-31.94984323834966,2026,2024,2026,38_646,66,Shrubland,2024,-2,68,0.0600734578188247,True
U015616,379396.67080229794,6461248.216496258,-70.2764830052831,-31.9783884528032,2026,2024,2026,38_646,66,Shrubland,2024,-2,57,0.027679478162719776,True
U015617,382458.91804121854,6460925.619902125,-70.24411762982895,-31.981619986514925,2026,2024,2026,38_646,66,Shrubland,2024,-2,72,0.05701130669832971,True
U015618,382436.2607734783,6462895.868230553,-70.24411762982895,-31.963846551100456,2026,2024,2026,38_646,66,Shrubland,2024,-2,71,0.10266675246577199,True
U015619,382927.8818230694,6460035.317410373,-70.23926282351083,-31.989698820794228,2026,2024,2026,38_646,66,Shrubland,2024,-2,71,0.40298952550678135,False
U015620,377010.9401158652,6456173.950986737,-70.30237530564644,-32.02389921924328,2026,2024,2026,38_646,66,Shrubland,2024,-2,64,0.050741816497160294,True
U015621,375056.1758893528,6455612.765100462,-70.32314308822951,-32.028746519810866,2026,2024,2026,38_646,11,Wetland,2024,-2,66,0.444314423370746,False
U015644,382835.20004642033,6466988.666283547,-70.2394009960375,-31.92697174244237,2014,2012,2014,38_647,66,Shrubland,2014,0,35,0.18819453166161446,True
U015645,383735.2150969605,6466252.48630872,-70.22997068985345,-31.93370448307204,2014,2012,2014,38_647,66,Shrubland,2014,0,37,0.06466397234785834,True
U015646,377442.2410579126,6468448.312564856,-70.2962522704614,-31.91323695155785,2014,2012,2014,38_647,66,Shrubland,2014,0,45,0.07638533509912433,True
U015647,382361.8542301132,6466057.651418729,-70.24452030510885,-31.93532034082316,2014,2012,2014,38_647,66,Shrubland,2014,0,41,0.22313566208427485,True
U015648,376818.9996508679,6465186.278470954,-70.30325764076956,-31.9425917007032,2014,2012,2014,38_647,66,Shrubland,2014,0,50,0.06678469589316453,True
U015649,381766.03953310486,6466916.662260966,-70.25071736345838,-31.927510361692747,2014,2012,2014,38_647,66,Shrubland,2014,0,42,0.06278577831982428,True
U015650,381249.8185232697,6465298.365824217,-70.25637554716882,-31.94205308145283,2014,2012,2014,38_647,66,Shrubland,2014,0,43,0.04591997601868286,True
U015651,376433.2581813574,6467600.159956439,-70.30702976324318,-31.92077762106308,2014,2012,2014,38_647,66,Shrubland,2014,0,42,0.05355230066829536,True
