site_id,X,Y,lon,lat,year,win_start,win_end,cell,n_obs_center,n_obs_mean5x5,max_doy_gap,mean_doy_gap,frac_valid_px,n_obs_per_year,n_years_with_obs,patch_y,patch_x,sensors,error
LT0492,132084.70097397227,5064584.643565452,-73.6261842208668,-44.4782854031628,2014,2012.0,2014.0,26_1013,50.0,56.0,27.0,6.472727272727273,0.3181818181818182,"{""2012"": 11, ""2013"": 20, ""2014"": 25}",3.0,5.0,5.0,"landsat7,landsat8",
LT0522,127890.21308534732,5108459.10838575,-73.6475444331763,-44.0824444351002,2012,2010.0,2012.0,26_1022,39.0,46.0,35.0,8.0,0.3854901960784314,"{""2010"": 12, ""2011"": 21, ""2012"": 13}",3.0,5.0,5.0,"landsat5,landsat7",
LT0571,129041.13080368022,5216999.156727758,-73.5589115000664,-43.1088650239628,2016,2014.0,2016.0,26_1043,47.0,49.0,51.0,7.4375,0.4462745098039216,"{""2014"": 12, ""2015"": 21, ""2016"": 16}",3.0,5.0,5.0,"landsat7,landsat8",
LT0602,128541.6448765645,5252052.1240512775,-73.5417859948071,-42.7939609039167,2015,2013.0,2015.0,26_1050,42.0,43.0,29.0,8.333333333333334,0.4533333333333333,"{""2013"": 15, ""2014"": 12, ""2015"": 16}",3.0,5.0,5.0,"landsat7,landsat8",
LT0656,129028.39149155228,5330463.638593125,-73.4852518086458,-42.0902160983348,2019,2017.0,2019.0,26_1066,42.0,44.0,27.0,7.372093023255814,0.3867889908256881,"{""2017"": 15, ""2018"": 15, ""2019"": 14}",3.0,5.0,5.0,"landsat7,landsat8",
LT0762,129386.32220881165,5424863.560647853,-73.4224234096072,-41.2426770913505,2017,2015.0,2017.0,26_1085,40.0,48.0,30.0,7.659574468085107,0.36,"{""2015"": 18, ""2016"": 18, ""2017"": 12}",3.0,5.0,5.0,"landsat7,landsat8",
LT0911,130540.3512264957,5511248.031940093,-73.3574524846725,-40.4672939467766,2012,2010.0,2012.0,26_1102,39.0,51.0,37.0,7.28,0.3651376146788991,"{""2010"": 16, ""2011"": 21, ""2012"": 14}",3.0,5.0,5.0,"landsat5,landsat7",
LT0956,131485.07765286567,5527328.116833676,-73.3370446921758,-40.3232613105961,2018,2016.0,2018.0,26_1105,75.0,89.0,19.0,3.977272727272727,0.3609478672985782,"{""2016"": 35, ""2017"": 27, ""2018"": 27}",3.0,5.0,5.0,"landsat7,landsat8",
LT0974,131605.32494043442,5539357.913209422,-73.3287248898391,-40.2152436428374,2013,2011.0,2013.0,26_1108,47.0,56.0,36.0,6.545454545454546,0.3557251908396946,"{""2011"": 19, ""2012"": 14, ""2013"": 23}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT0987,132350.17079161172,5543460.364085867,-73.3176536124753,-40.1787145331469,2013,2011.0,2013.0,26_1109,52.0,62.0,27.0,5.901639344262295,0.3963358778625954,"{""2011"": 20, ""2012"": 15, ""2013"": 27}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1001,130155.34008503704,5546331.950789073,-73.3417127872131,-40.1519539418936,2013,2011.0,2013.0,26_1109,49.0,55.0,36.0,6.666666666666667,0.372824427480916,"{""2011"": 19, ""2012"": 13, ""2013"": 23}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT0985,128361.92903465638,5543229.408650547,-73.3644966259291,-40.1790345649685,2015,2013.0,2015.0,26_1109,75.0,90.0,20.0,4.056179775280899,0.4153005464480874,"{""2013"": 30, ""2014"": 26, ""2015"": 34}",3.0,5.0,5.0,"landsat7,landsat8",
LT1029,128462.74437351368,5556221.723581284,-73.3558469133829,-40.0623628704714,2013,2011.0,2013.0,26_1111,60.0,67.0,28.0,5.454545454545454,0.4503816793893129,"{""2011"": 26, ""2012"": 14, ""2013"": 27}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1030,127512.1813273438,5556236.798527642,-73.3669519813703,-40.0618082586506,2013,2011.0,2013.0,26_1111,61.0,68.0,28.0,5.373134328358209,0.4653435114503816,"{""2011"": 22, ""2012"": 14, ""2013"": 32}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1032,128417.60527412646,5557246.504636586,-73.3557873315042,-40.0531367388992,2013,2011.0,2013.0,26_1111,58.0,71.0,28.0,5.142857142857143,0.4604580152671755,"{""2011"": 25, ""2012"": 16, ""2013"": 30}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1036,128350.48434686263,5558284.857274189,-73.3559770428422,-40.0437789958776,2013,2011.0,2013.0,26_1112,57.0,64.0,28.0,5.714285714285714,0.4406106870229007,"{""2011"": 23, ""2012"": 14, ""2013"": 27}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1051,128018.37195812196,5563279.128449893,-73.3569987347473,-39.9987659032807,2013,2011.0,2013.0,26_1113,58.0,66.0,28.0,5.538461538461538,0.4427480916030534,"{""2011"": 23, ""2012"": 13, ""2013"": 30}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1137,128853.98661962616,5595441.207992883,-73.3290118030627,-39.7101840044928,2012,2010.0,2012.0,26_1119,52.0,57.0,21.0,6.5,0.3951612903225806,"{""2010"": 20, ""2011"": 20, ""2012"": 17}",3.0,5.0,5.0,"landsat5,landsat7",
LT1133,129057.95800500904,5593492.669519087,-73.3277352421672,-39.7277792499391,2013,2011.0,2013.0,26_1119,54.0,61.0,28.0,6.0,0.3602684563758389,"{""2011"": 22, ""2012"": 15, ""2013"": 24}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1140,129869.98605716995,5596484.922020324,-73.3166074756405,-39.70124750328,2017,2015.0,2017.0,26_1119,83.0,96.0,26.0,3.8,0.3855707762557077,"{""2015"": 34, ""2016"": 35, ""2017"": 27}",3.0,5.0,5.0,"landsat7,landsat8",
LT1149,131335.96978820732,5602616.202589854,-73.29613550368,-39.6467923201661,2012,2010.0,2012.0,26_1121,43.0,54.0,34.0,6.867924528301887,0.3580165289256198,"{""2010"": 19, ""2011"": 17, ""2012"": 18}",3.0,5.0,5.0,"landsat5,landsat7",
LT1159,132122.5784862205,5606727.612512928,-73.2847095715125,-39.6101892015995,2012,2010.0,2012.0,26_1121,55.0,72.0,22.0,5.126760563380282,0.4786776859504132,"{""2010"": 26, ""2011"": 27, ""2012"": 19}",3.0,5.0,5.0,"landsat5,landsat7",
LT1362,131627.23325328366,5721087.949456506,-73.2285185305206,-38.5823047667971,2012,2010.0,2012.0,26_1144,48.0,60.0,55.0,6.169491525423729,0.3946031746031746,"{""2010"": 19, ""2011"": 25, ""2012"": 16}",3.0,5.0,5.0,"landsat5,landsat7",
LT1543,129652.13629690243,5797215.047282394,-73.2114052262059,-37.8972609744995,2017,2015.0,2017.0,26_1159,79.0,90.0,24.0,4.044943820224719,0.4458757062146892,"{""2015"": 30, ""2016"": 34, ""2017"": 26}",3.0,5.0,5.0,"landsat7,landsat8",
LT1596,128492.87660564504,5820810.076134016,-73.2124749534558,-37.6846993857115,2014,2012.0,2014.0,26_1164,56.0,65.0,24.0,5.65625,0.5953191489361702,"{""2012"": 11, ""2013"": 25, ""2014"": 29}",3.0,5.0,5.0,"landsat7,landsat8",
LT1606,129461.70703154994,5830429.960469026,-73.1966404473846,-37.5986160349236,2014,2012.0,2014.0,26_1166,61.0,67.0,27.0,5.484848484848484,0.6357446808510638,"{""2012"": 13, ""2013"": 25, ""2014"": 29}",3.0,5.0,5.0,"landsat7,landsat8",
LT1633,129994.9414844436,5854441.601327297,-73.1785525505747,-37.3829757351681,2014,2012.0,2014.0,26_1171,67.0,69.0,27.0,5.323529411764706,0.7178260869565217,"{""2012"": 12, ""2013"": 29, ""2014"": 28}",3.0,5.0,5.0,"landsat7,landsat8",
LT0125,131048.12466988736,4616513.443600203,-73.9948596052619,-48.4959750165584,2013,2011.0,2013.0,26_923,20.0,22.0,112.0,17.333333333333332,0.2197701149425287,"{""2011"": 6, ""2012"": 7, ""2013"": 9}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT0130,132257.35184593924,4626654.370381486,-73.9696541786783,-48.4057946206867,2013,2011.0,2013.0,26_925,14.0,19.0,112.0,20.05555555555556,0.1762962962962962,"{""2011"": 6, ""2012"": 6, ""2013"": 7}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT0208,129082.600738707,4823270.766497924,-73.8468432680616,-46.6413440902465,2013,2011.0,2013.0,26_965,28.0,34.0,63.0,10.303030303030305,0.247787610619469,"{""2011"": 13, ""2012"": 7, ""2013"": 14}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT0210,127849.98138052628,4826232.409434041,-73.8605076635033,-46.6141046821933,2016,2014.0,2016.0,26_965,41.0,47.0,46.0,7.739130434782608,0.2411363636363636,"{""2014"": 10, ""2015"": 13, ""2016"": 24}",3.0,5.0,5.0,"landsat7,landsat8",
LT0271,127921.1716821012,4891527.578406301,-73.8078906474049,-46.0285914110048,2013,2011.0,2013.0,26_978,26.0,33.0,61.0,10.84375,0.2532142857142857,"{""2011"": 13, ""2012"": 5, ""2013"": 15}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT0274,130764.15584578308,4893715.127937246,-73.7695926848608,-46.0105087230792,2013,2011.0,2013.0,26_979,20.0,29.0,45.0,12.821428571428571,0.1875,"{""2011"": 12, ""2012"": 3, ""2013"": 14}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT0323,129983.08901952888,4930918.705557609,-73.7510904378511,-45.6763928130085,2012,2010.0,2012.0,26_986,26.0,32.0,71.0,11.35483870967742,0.2645161290322581,"{""2010"": 10, ""2011"": 16, ""2012"": 6}",3.0,5.0,5.0,"landsat5,landsat7",
LT0379,127759.26213637048,4973884.31216112,-73.7469924031782,-45.2898005936346,2014,2012.0,2014.0,26_995,37.0,44.0,30.0,8.0,0.2512,"{""2012"": 12, ""2013"": 15, ""2014"": 17}",3.0,5.0,5.0,"landsat7,landsat8",
LT0488,133173.90609788842,5063661.565137915,-73.613186860692,-44.4871219931078,2014,2012.0,2014.0,27_1013,42.0,45.0,30.0,7.931818181818182,0.2722077922077922,"{""2012"": 10, ""2013"": 14, ""2014"": 21}",3.0,5.0,5.0,"landsat7,landsat8",
LT0697,136852.48303586664,5362083.8189983545,-73.3714422462498,-41.8099104044582,2014,2012.0,2014.0,27_1072,37.0,38.0,26.0,9.35135135135135,0.4956756756756756,"{""2012"": 10, ""2013"": 17, ""2014"": 11}",3.0,5.0,5.0,"landsat7,landsat8",
LT0709,133832.24725002598,5376886.42602844,-73.3985960362845,-41.6755885448535,2012,2010.0,2012.0,27_1075,26.0,28.0,42.0,13.333333333333334,0.447457627118644,"{""2010"": 8, ""2011"": 10, ""2012"": 10}",3.0,5.0,5.0,"landsat5,landsat7",
LT0713,137397.23033190134,5382262.785432346,-73.352633203281,-41.6289321732584,2013,2011.0,2013.0,27_1076,36.0,36.0,45.0,10.285714285714286,0.5264705882352941,"{""2011"": 12, ""2012"": 10, ""2013"": 14}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT0718,135661.90136636118,5393122.713388738,-73.3668175001209,-41.5306082948436,2017,2015.0,2017.0,27_1079,40.0,42.0,35.0,8.24390243902439,0.3550442477876106,"{""2015"": 14, ""2016"": 17, ""2017"": 11}",3.0,5.0,5.0,"landsat7,landsat8",
LT0882,136433.39413289662,5498605.466548393,-73.2953938263944,-40.5834677498251,2015,2013.0,2015.0,27_1100,66.0,75.0,24.0,4.824324324324325,0.428235294117647,"{""2013"": 23, ""2014"": 26, ""2015"": 26}",3.0,5.0,5.0,"landsat7,landsat8",
LT0972,136705.61937950907,5538772.184710203,-73.269284600062,-40.2227300534995,2013,2011.0,2013.0,27_1108,42.0,55.0,27.0,6.666666666666667,0.336793893129771,"{""2011"": 17, ""2012"": 13, ""2013"": 25}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1033,136421.3747713518,5557791.140507663,-73.2619074424893,-40.051730034651,2015,2013.0,2015.0,27_1112,78.0,88.0,30.0,4.149425287356322,0.4257923497267759,"{""2013"": 34, ""2014"": 23, ""2015"": 31}",3.0,5.0,5.0,"landsat7,landsat8",
LT1037,135358.2132520476,5558716.960552408,-73.2738167827198,-40.0429531667385,2015,2013.0,2015.0,27_1112,75.0,89.0,29.0,4.102272727272728,0.4222950819672131,"{""2013"": 31, ""2014"": 28, ""2015"": 30}",3.0,5.0,5.0,"landsat7,landsat8",
LT1055,132938.41187272314,5564560.562971233,-73.2988014675426,-39.9894034392784,2016,2014.0,2016.0,27_1113,81.0,95.0,29.0,3.8404255319148937,0.4100990099009901,"{""2014"": 27, ""2015"": 34, ""2016"": 34}",3.0,5.0,5.0,"landsat7,landsat8",
LT1118,137400.75287226372,5587997.701588966,-73.2336807455433,-39.7807396714674,2012,2010.0,2012.0,27_1118,52.0,57.0,42.0,6.214285714285714,0.3912903225806451,"{""2010"": 17, ""2011"": 24, ""2012"": 16}",3.0,5.0,5.0,"landsat5,landsat7",
LT1136,135920.27112542937,5594923.528345935,-73.2470920850179,-39.7178771611739,2013,2011.0,2013.0,27_1119,59.0,63.0,28.0,5.806451612903226,0.385234899328859,"{""2011"": 18, ""2012"": 18, ""2013"": 27}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1147,137460.2919872452,5602057.909085515,-73.2252570187837,-39.6544248874342,2012,2010.0,2012.0,27_1120,54.0,66.0,22.0,5.6,0.448595041322314,"{""2010"": 24, ""2011"": 22, ""2012"": 20}",3.0,5.0,5.0,"landsat5,landsat7",
LT1154,133319.2689648607,5603753.66246288,-73.27245402938,-39.6374238282109,2012,2010.0,2012.0,27_1121,47.0,53.0,22.0,7.0,0.3781818181818182,"{""2010"": 14, ""2011"": 21, ""2012"": 18}",3.0,5.0,5.0,"landsat5,landsat7",
LT1160,135127.67898871918,5606918.680258325,-73.2496944643948,-39.609756919514,2012,2010.0,2012.0,27_1121,42.0,55.0,34.0,6.666666666666667,0.3672727272727272,"{""2010"": 18, ""2011"": 17, ""2012"": 20}",3.0,5.0,5.0,"landsat5,landsat7",
LT1163,135993.97003152518,5608985.837797725,-73.2384961950834,-39.5915503723725,2012,2010.0,2012.0,27_1122,40.0,45.0,35.0,8.181818181818182,0.3136507936507936,"{""2010"": 12, ""2011"": 17, ""2012"": 16}",3.0,5.0,5.0,"landsat5,landsat7",
LT1166,136746.01771627145,5610991.113843084,-73.2286644866893,-39.5738500994159,2013,2011.0,2013.0,27_1122,59.0,70.0,20.0,5.217391304347826,0.3897986577181208,"{""2011"": 27, ""2012"": 18, ""2013"": 25}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1172,134661.4879085992,5613919.732055843,-73.2512582203417,-39.5466497783539,2012,2010.0,2012.0,27_1123,53.0,64.0,21.0,5.746031746031746,0.4078125,"{""2010"": 22, ""2011"": 25, ""2012"": 17}",3.0,5.0,5.0,"landsat5,landsat7",
LT1259,134831.61035753874,5656083.231161433,-73.2263496354158,-39.1678363614199,2013,2011.0,2013.0,27_1131,63.0,77.0,28.0,4.723684210526316,0.4438888888888889,"{""2011"": 22, ""2012"": 23, ""2013"": 32}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1284,136861.61605665827,5671260.52265955,-73.1948089107788,-39.0322878253823,2013,2011.0,2013.0,27_1134,68.0,82.0,17.0,4.419753086419753,0.4772222222222222,"{""2011"": 23, ""2012"": 22, ""2013"": 37}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1515,134499.04942227207,5784510.302818545,-73.1628750158153,-38.0134237966142,2014,2012.0,2014.0,27_1157,85.0,98.0,20.0,3.711340206185567,0.4397905759162304,"{""2012"": 18, ""2013"": 36, ""2014"": 44}",3.0,5.0,5.0,"landsat7,landsat8",
LT1527,134092.719898172,5790443.33302616,-73.1644706899975,-37.9599277105054,2017,2015.0,2017.0,27_1158,107.0,115.0,22.0,3.1666666666666665,0.425,"{""2015"": 41, ""2016"": 41, ""2017"": 33}",3.0,5.0,5.0,"landsat7,landsat8",
LT1548,135522.15429845126,5799597.228734806,-73.1436139762529,-37.8782142733551,2017,2015.0,2017.0,27_1160,113.0,122.0,21.0,3.0,0.4636363636363636,"{""2015"": 44, ""2016"": 43, ""2017"": 35}",3.0,5.0,5.0,"landsat7,landsat8",
LT1597,134097.21747732634,5821588.050728101,-73.1486918260238,-37.6799569652858,2013,2011.0,2013.0,27_1164,53.0,60.0,19.0,6.135593220338983,0.4829357798165137,"{""2011"": 17, ""2012"": 15, ""2013"": 28}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1600,133809.60897023685,5824648.978619777,-73.1504097325032,-37.6523254505173,2013,2011.0,2013.0,27_1165,52.0,58.0,21.0,6.350877192982456,0.5926436781609196,"{""2011"": 18, ""2012"": 13, ""2013"": 27}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1618,136817.4868173505,5841834.231867392,-73.1078886128996,-37.4990188996184,2013,2011.0,2013.0,27_1168,52.0,60.0,19.0,6.135593220338983,0.6875949367088607,"{""2011"": 14, ""2012"": 15, ""2013"": 31}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1683,137123.23143218184,5900040.337147139,-73.0761141398379,-36.9758052339226,2019,2017.0,2019.0,27_1180,69.0,70.0,24.0,5.057971014492754,0.5623333333333334,"{""2017"": 22, ""2018"": 24, ""2019"": 24}",3.0,5.0,5.0,"landsat7,landsat8",
LT0150,135374.89528311003,4687108.626348543,-73.8759760775421,-47.8656906638059,2012,2010.0,2012.0,27_937,11.0,13.0,125.0,21.58333333333333,0.2188235294117647,"{""2010"": 3, ""2011"": 6, ""2012"": 4}",3.0,5.0,5.0,"landsat5,landsat7",
LT0155,136170.7651678443,4692253.733025197,-73.8610513190593,-47.8200156680729,2012,2010.0,2012.0,27_938,16.0,17.0,93.0,21.8125,0.3003921568627451,"{""2010"": 4, ""2011"": 6, ""2012"": 7}",3.0,5.0,5.0,"landsat5,landsat7",
LT0246,133502.69469720952,4870855.977990218,-73.7519706296748,-46.2170082421151,2016,2014.0,2016.0,27_974,40.0,42.0,54.0,8.195121951219512,0.2205714285714285,"{""2014"": 9, ""2015"": 12, ""2016"": 21}",3.0,5.0,5.0,"landsat7,landsat8",
LT0247,133337.53139637515,4872849.269236715,-73.7525589883182,-46.1990414599432,2016,2014.0,2016.0,27_975,32.0,42.0,54.0,8.439024390243903,0.1931428571428571,"{""2014"": 10, ""2015"": 10, ""2016"": 22}",3.0,5.0,5.0,"landsat7,landsat8",
LT0272,135902.28908817866,4892137.790831837,-73.7046516053636,-46.0274048006652,2013,2011.0,2013.0,27_978,23.0,31.0,44.0,11.966666666666669,0.2135714285714285,"{""2011"": 15, ""2012"": 5, ""2013"": 11}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT0320,133044.7764161821,4930085.102995746,-73.7125415892266,-45.6854967918891,2012,2010.0,2012.0,27_986,26.0,34.0,44.0,10.181818181818182,0.2877419354838709,"{""2010"": 9, ""2011"": 15, ""2012"": 10}",3.0,5.0,5.0,"landsat5,landsat7",
LT0701,138394.3079131677,5368255.830912624,-73.3491794286179,-41.755183771656,2014,2012.0,2014.0,28_1074,34.0,35.0,27.0,10.176470588235292,0.4459459459459459,"{""2012"": 9, ""2013"": 16, ""2014"": 10}",3.0,5.0,5.0,"landsat7,landsat8",
LT0704,141190.2545598516,5371453.61402851,-73.3137173950451,-41.7277298372629,2014,2012.0,2014.0,28_1074,36.0,37.0,37.0,9.916666666666666,0.4718918918918919,"{""2012"": 10, ""2013"": 14, ""2014"": 13}",3.0,5.0,5.0,"landsat7,landsat8",
LT0707,137854.69786904368,5376195.498207715,-73.3508298826099,-41.6836314260329,2014,2012.0,2014.0,28_1075,36.0,37.0,30.0,9.916666666666666,0.4805405405405405,"{""2012"": 12, ""2013"": 14, ""2014"": 11}",3.0,5.0,5.0,"landsat7,landsat8",
LT0711,140635.5906781908,5379455.189058211,-73.3155522818198,-41.655613113335,2013,2011.0,2013.0,28_1076,32.0,32.0,46.0,11.516129032258064,0.4705882352941176,"{""2011"": 8, ""2012"": 10, ""2013"": 14}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT0785,140267.41765761684,5442659.849014083,-73.2824961190117,-41.0877281985089,2013,2011.0,2013.0,28_1089,33.0,37.0,46.0,9.916666666666666,0.4673972602739726,"{""2011"": 11, ""2012"": 13, ""2013"": 13}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT0960,139162.27632222214,5531851.076241478,-73.2443805278333,-40.2859743238806,2013,2011.0,2013.0,28_1106,59.0,69.0,27.0,5.294117647058823,0.4302290076335878,"{""2011"": 22, ""2012"": 16, ""2013"": 31}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT0962,140031.9828971817,5533913.331108911,-73.2330192937831,-40.2678200442051,2013,2011.0,2013.0,28_1107,59.0,65.0,27.0,5.625,0.4448854961832061,"{""2011"": 19, ""2012"": 19, ""2013"": 27}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1018,137618.12603068707,5554813.926270736,-73.2495803133706,-40.0789947382672,2012,2010.0,2012.0,28_1111,42.0,48.0,25.0,7.74468085106383,0.3842201834862385,"{""2010"": 11, ""2011"": 19, ""2012"": 18}",3.0,5.0,5.0,"landsat5,landsat7",
LT1061,139884.19558765972,5567006.153737645,-73.2163132958968,-39.970415161887,2013,2011.0,2013.0,28_1113,50.0,58.0,28.0,6.2631578947368425,0.3786259541984733,"{""2011"": 17, ""2012"": 13, ""2013"": 28}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1139,137595.35969159263,5596388.709206907,-73.2267968096052,-39.7054241378437,2013,2011.0,2013.0,28_1119,54.0,72.0,27.0,5.070422535211268,0.3828187919463087,"{""2011"": 25, ""2012"": 19, ""2013"": 28}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1178,141435.99062177783,5617381.994279552,-73.1707592521527,-39.5183904495639,2012,2010.0,2012.0,28_1123,41.0,47.0,42.0,7.913043478260869,0.3134375,"{""2010"": 12, ""2011"": 20, ""2012"": 15}",3.0,5.0,5.0,"landsat5,landsat7",
LT1183,140392.5921828588,5618294.755565384,-73.1823728428582,-39.5097521841729,2012,2010.0,2012.0,28_1124,51.0,59.0,24.0,6.206896551724138,0.395625,"{""2010"": 17, ""2011"": 26, ""2012"": 16}",3.0,5.0,5.0,"landsat5,landsat7",
LT1184,138363.84644151758,5618288.739445151,-73.2059117375362,-39.5089556741778,2017,2015.0,2017.0,28_1124,97.0,101.0,27.0,3.63,0.403982683982684,"{""2015"": 38, ""2016"": 32, ""2017"": 31}",3.0,5.0,5.0,"landsat7,landsat8",
LT1206,141990.06074735645,5624431.448839976,-73.160546665816,-39.4552694438961,2012,2010.0,2012.0,28_1125,50.0,65.0,22.0,5.6875,0.4,"{""2010"": 18, ""2011"": 26, ""2012"": 21}",3.0,5.0,5.0,"landsat5,landsat7",
LT1369,139448.88449073402,5723608.750126004,-73.1376519958717,-38.5628538522371,2013,2011.0,2013.0,28_1145,64.0,79.0,20.0,4.653846153846154,0.4511111111111111,"{""2011"": 25, ""2012"": 15, ""2013"": 39}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1396,141051.30714239873,5729731.944077841,-73.1161639046491,-38.5084620831655,2013,2011.0,2013.0,28_1146,69.0,84.0,23.0,4.337349397590361,0.4788888888888888,"{""2011"": 28, ""2012"": 19, ""2013"": 37}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT1402,141985.14295086317,5730796.344707521,-73.1049367904958,-38.4992698811854,2014,2012.0,2014.0,28_1146,81.0,93.0,17.0,3.945652173913044,0.4588505747126437,"{""2012"": 18, ""2013"": 36, ""2014"": 39}",3.0,5.0,5.0,"landsat7,landsat8",
LT1577,140796.1057467023,5810986.520021461,-73.0781485333972,-37.7779154203298,2017,2015.0,2017.0,28_1162,116.0,131.0,22.0,2.792307692307692,0.4744489795918367,"{""2015"": 48, ""2016"": 47, ""2017"": 36}",3.0,5.0,5.0,"landsat7,landsat8",
LT1579,140706.18802718038,5811995.079965314,-73.0786680415203,-37.7688127926045,2017,2015.0,2017.0,28_1162,114.0,129.0,22.0,2.8359375,0.4749387755102041,"{""2015"": 45, ""2016"": 45, ""2017"": 39}",3.0,5.0,5.0,"landsat7,landsat8",
LT1593,141217.28111100814,5820049.258414531,-73.0689085100279,-37.6966021626193,2014,2012.0,2014.0,28_1164,92.0,109.0,21.0,3.3703703703703702,0.4857142857142857,"{""2012"": 21, ""2013"": 39, ""2014"": 49}",3.0,5.0,5.0,"landsat7,landsat8",
LT1609,141390.50769416342,5833094.975055046,-73.0605494528542,-37.5793793230994,2013,2011.0,2013.0,28_1167,74.0,88.0,18.0,4.172413793103448,0.4776470588235294,"{""2011"": 25, ""2012"": 18, ""2013"": 45}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT0099,142079.68790553405,4291832.863258712,-74.1479810187418,-51.4114707955703,2013,2011.0,2013.0,28_858,7.0,9.0,133.0,45.125,0.1284210526315789,"{""2011"": 1, ""2012"": 3, ""2013"": 5}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT0266,140129.72813050373,4889438.293171922,-73.652247013078,-46.0538538569759,2013,2011.0,2013.0,28_978,24.0,27.0,63.0,13.538461538461538,0.2154954954954955,"{""2011"": 11, ""2012"": 3, ""2013"": 13}",3.0,5.0,5.0,"landsat5,landsat7,landsat8",
LT0308,139639.01226515474,4922539.255588933,-73.6337431226357,-45.7566512625744,2012,2010.0,2012.0,28_985,24.0,31.0,44.0,11.733333333333333,0.2653763440860215,"{""2010"": 7, ""2011"": 17, ""2012"": 7}",3.0,5.0,5.0,"landsat5,landsat7",
